"","this","needs_this","type"
"32347","shiny","promises","imports"
"32348","shiny","tools","imports"
"32349","shiny","crayon","imports"
"32350","shiny","rlang","imports"
"32351","shiny","datasets","suggests"
"32352","shiny","Cairo","suggests"
"32353","shiny","testthat","suggests"
"32354","shiny","knitr","suggests"
"32355","shiny","markdown","suggests"
"32356","shiny","rmarkdown","suggests"
"32357","shiny","ggplot2","suggests"
"32358","shiny","reactlog","suggests"
"32359","shiny","magrittr","suggests"
"32360","shutterstock","R","depends"
"32361","shutterstock","httr","imports"
"32362","shutterstock","jsonlite","imports"
"32363","shutterstock","utils","imports"
"32364","shutterstock","testthat","suggests"
"32365","shutterstock","httptest","suggests"
"32366","shutterstock","knitr","suggests"
"32367","shutterstock","rmarkdown","suggests"
"32368","slackr","R","depends"
"32369","slackr","httr","imports"
"32370","slackr","jsonlite","imports"
"32371","slackr","ggplot2","imports"
"32372","slackr","utils","imports"
"32373","slackr","methods","imports"
"32374","slackr","dplyr","imports"
"32375","slackr","graphics","imports"
"32376","slackr","grDevices","imports"
"32377","slackr","testthat","suggests"
"32378","soql","magrittr","suggests"
"32379","sparkbq","R","depends"
"32380","sparkbq","sparklyr","imports"
"32381","sparkbq","dplyr","suggests"
"32382","spiderbar","R","depends"
"32383","spiderbar","Rcpp","imports"
"32384","spiderbar","testthat","suggests"
"32385","spiderbar","covr","suggests"
"32386","spiderbar","robotstxt","suggests"
"32387","splashr","R","depends"
"32388","splashr","xml2","imports"
"32389","splashr","curl","imports"
"32390","splashr","httr","imports"
"32391","splashr","dplyr","imports"
"32392","splashr","purrr","imports"
"32393","splashr","stats","imports"
"32394","splashr","utils","imports"
"32395","splashr","stevedore","imports"
"32396","splashr","magick","imports"
"32397","splashr","scales","imports"
"32398","splashr","formatR","imports"
"32399","splashr","openssl","imports"
"32400","splashr","stringi","imports"
"32401","splashr","HARtools","imports"
"32402","splashr","jsonlite","imports"
"32403","splashr","lubridate","imports"
"32404","splashr","testthat","suggests"
"32405","splashr","tibble","suggests"
"32406","splashr","jpeg","suggests"
"32407","splashr","png","suggests"
"32408","splashr","covr","suggests"
"32409","splashr","knitr","suggests"
"32410","splashr","rmarkdown","suggests"
"32411","streamR","R","depends"
"32412","streamR","RCurl","depends"
"32413","streamR","rjson","depends"
"32414","streamR","ndjson","depends"
"32415","streamR","ROAuth","suggests"
"32416","telegram","R","depends"
"32417","telegram","R6","imports"
"32418","telegram","httr","imports"
"32419","telegram","jsonlite","imports"
"32420","telegram","curl","imports"
"32421","telegram","utils","imports"
"32422","threewords","httr","imports"
"32423","threewords","testthat","suggests"
"32424","tidyRSS","R","depends"
"32425","tidyRSS","xml2","imports"
"32426","tidyRSS","httr","imports"
"32427","tidyRSS","lubridate","imports"
"32428","tidyRSS","magrittr","imports"
"32429","tidyRSS","tibble","imports"
"32430","tidyRSS","dplyr","imports"
"32431","tidyRSS","testthat","imports"
"32432","tidyRSS","jsonlite","imports"
"32433","tidyRSS","purrr","imports"
"32434","tidyRSS","sf","imports"
"32435","tidyRSS","stringr","imports"
"32436","tidyRSS","knitr","suggests"
"32437","tidyRSS","rmarkdown","suggests"
"32438","tm.plugin.webmining","R","depends"
"32439","tm.plugin.webmining","NLP","imports"
"32440","tm.plugin.webmining","tm","imports"
"32441","tm.plugin.webmining","boilerpipeR","imports"
"32442","tm.plugin.webmining","RCurl","imports"
"32443","tm.plugin.webmining","XML","imports"
"32444","tm.plugin.webmining","RJSONIO","imports"
"32445","tm.plugin.webmining","testthat","suggests"
"32446","transcribeR","httr","imports"
"32447","transcribeR","knitr","suggests"
"32448","translate","RCurl","imports"
"32449","translate","RJSONIO","imports"
"32450","translate","functional","imports"
"32451","translate","lisp","imports"
"32452","translateR","RJSONIO","imports"
"32453","translateR","RCurl","imports"
"32454","translateR","textcat","imports"
"32455","translateR","parallel","imports"
"32456","translateR","httr","imports"
"32457","trelloR","R","depends"
"32458","trelloR","dplyr","imports"
"32459","trelloR","httr","imports"
"32460","trelloR","jsonlite","imports"
"32461","trelloR","knitr","suggests"
"32462","trelloR","rmarkdown","suggests"
"32463","tuber","R","depends"
"32464","tuber","httr","imports"
"32465","tuber","plyr","imports"
"32466","tuber","dplyr","imports"
"32467","tuber","purrr","imports"
"32468","tuber","jsonlite","imports"
"32469","tuber","utils","imports"
"32470","tuber","knitr","suggests"
"32471","tuber","testthat","suggests"
"32472","tuber","rmarkdown","suggests"
"32473","tuber","xml2","suggests"
"32474","tuber","lintr","suggests"
"32475","tubern","R","depends"
"32476","tubern","httr","imports"
"32477","tubern","jsonlite","imports"
"32478","tubern","knitr","suggests"
"32479","tubern","testthat","suggests"
"32480","tubern","rmarkdown","suggests"
"32481","tubern","xml2","suggests"
"32482","tumblR","R","depends"
"32483","tumblR","httr","depends"
"32484","tumblR","RCurl","depends"
"32485","tumblR","stringr","depends"
"32486","tumblR","RJSONIO","depends"
"32487","tweet2r","R","depends"
"32488","tweet2r","ROAuth","imports"
"32489","tweet2r","streamR","imports"
"32490","tweet2r","RPostgreSQL","imports"
"32491","tweet2r","rgdal","imports"
"32492","tweet2r","sp","imports"
"32493","tweet2r","RSQLite","imports"
"32494","tweet2r","ggmap","imports"
"32495","tweet2r","ggplot2","imports"
"32496","tweet2r","plyr","imports"
"32497","tweet2r","spacetime","imports"
"32498","tweet2r","spatstat","imports"
"32499","tweet2r","splancs","imports"
"32500","tweet2r","maptools","imports"
"32501","twitteR","R","depends"
"32502","twitteR","methods","imports"
"32503","twitteR","bit64","imports"
"32504","twitteR","rjson","imports"
"32505","twitteR","DBI","imports"
"32506","twitteR","httr","imports"
"32507","twitteR","RSQLite","suggests"
"32508","twitteR","RMySQL","suggests"
"32509","uaparserjs","R","depends"
"32510","uaparserjs","purrr","imports"
"32511","uaparserjs","dplyr","imports"
"32512","uaparserjs","V8","imports"
"32513","uaparserjs","testthat","suggests"
"32514","udapi","httr","imports"
"32515","udapi","curl","imports"
"32516","udapi","testthat","suggests"
"32517","urlshorteneR","R","depends"
"32518","urlshorteneR","httr","imports"
"32519","urlshorteneR","jsonlite","imports"
"32520","urlshorteneR","stringr","imports"
"32521","urlshorteneR","lubridate","imports"
"32522","urlshorteneR","assertthat","imports"
"32523","urlshorteneR","roxygen2","suggests"
"32524","urlshorteneR","knitr","suggests"
"32525","urlshorteneR","testthat","suggests"
"32526","urlshorteneR","rmarkdown","suggests"
"32527","urlshorteneR","httpuv","suggests"
"32528","urlshorteneR","stringi","suggests"
"32529","urlshorteneR","covr","suggests"
"32530","urlshorteneR","lintr","suggests"
"32531","urltools","R","depends"
"32532","urltools","Rcpp","imports"
"32533","urltools","methods","imports"
"32534","urltools","triebeard","imports"
"32535","urltools","testthat","suggests"
"32536","urltools","knitr","suggests"
"32537","V8","Rcpp","imports"
"32538","V8","jsonlite","imports"
"32539","V8","curl","imports"
"32540","V8","utils","imports"
"32541","V8","testthat","suggests"
"32542","V8","knitr","suggests"
"32543","V8","rmarkdown","suggests"
"32544","validatejsonr","Rcpp","imports"
"32545","validatejsonr","knitr","suggests"
"32546","validatejsonr","rmarkdown","suggests"
"32547","validatejsonr","testthat","suggests"
"32548","vcr","crul","imports"
"32549","vcr","httr","imports"
"32550","vcr","webmockr","imports"
"32551","vcr","urltools","imports"
"32552","vcr","yaml","imports"
"32553","vcr","R6","imports"
"32554","vcr","lazyeval","imports"
"32555","vcr","base64enc","imports"
"32556","vcr","jsonlite","suggests"
"32557","vcr","testthat","suggests"
"32558","vcr","knitr","suggests"
"32559","vcr","rmarkdown","suggests"
"32560","vcr","desc","suggests"
"32561","vcr","crayon","suggests"
"32562","vcr","cli","suggests"
"32563","vkR","R","depends"
"32564","vkR","graphics","imports"
"32565","vkR","httr","imports"
"32566","vkR","jsonlite","imports"
"32567","vkR","stats","imports"
"32568","vkR","utils","imports"
"32569","vkR","XML","imports"
"32570","vkR","stringr","suggests"
"32571","vkR","tm","suggests"
"32572","vkR","plyr","suggests"
"32573","vkR","dplyr","suggests"
"32574","vkR","reshape2","suggests"
"32575","vkR","jpeg","suggests"
"32576","vkR","igraph","suggests"
"32577","vkR","rgexf","suggests"
"32578","vkR","httpuv","suggests"
"32579","W3CMarkupValidator","R","depends"
"32580","W3CMarkupValidator","curl","imports"
"32581","W3CMarkupValidator","utils","imports"
"32582","W3CMarkupValidator","xml2","imports"
"32583","webmockr","curl","imports"
"32584","webmockr","jsonlite","imports"
"32585","webmockr","magrittr","imports"
"32586","webmockr","R6","imports"
"32587","webmockr","urltools","imports"
"32588","webmockr","fauxpas","imports"
"32589","webmockr","crul","imports"
"32590","webmockr","roxygen2","suggests"
"32591","webmockr","testthat","suggests"
"32592","webmockr","xml2","suggests"
"32593","webmockr","vcr","suggests"
"32594","webmockr","httr","suggests"
"32595","webreadr","Rcpp","imports"
"32596","webreadr","readr","imports"
"32597","webreadr","iptools","suggests"
"32598","webreadr","urltools","suggests"
"32599","webreadr","rgeolocate","suggests"
"32600","webreadr","knitr","suggests"
"32601","webreadr","testthat","suggests"
"32602","webshot","R","depends"
"32603","webshot","magrittr","imports"
"32604","webshot","jsonlite","imports"
"32605","webshot","callr","imports"
"32606","webshot","httpuv","suggests"
"32607","webshot","knitr","suggests"
"32608","webshot","rmarkdown","suggests"
"32609","webshot","shiny","suggests"
"32610","webutils","curl","imports"
"32611","webutils","jsonlite","imports"
"32612","webutils","httpuv","suggests"
"32613","webutils","testthat","suggests"
"32614","whisker","markdown","suggests"
"32615","WikidataQueryServiceR","R","depends"
"32616","WikidataQueryServiceR","httr","imports"
"32617","WikidataQueryServiceR","dplyr","imports"
"32618","WikidataQueryServiceR","jsonlite","imports"
"32619","WikidataQueryServiceR","rvest","suggests"
"32620","WikidataQueryServiceR","urltools","suggests"
"32621","WikidataR","httr","imports"
"32622","WikidataR","jsonlite","imports"
"32623","WikidataR","WikipediR","imports"
"32624","WikidataR","utils","imports"
"32625","WikidataR","testthat","suggests"
"32626","WikidataR","knitr","suggests"
"32627","WikidataR","pageviews","suggests"
"32628","wikipediatrend","R","depends"
"32629","wikipediatrend","jsonlite","imports"
"32630","wikipediatrend","stringr","imports"
"32631","wikipediatrend","rvest","imports"
"32632","wikipediatrend","httr","imports"
"32633","wikipediatrend","utils","imports"
"32634","wikipediatrend","xml2","imports"
"32635","wikipediatrend","hellno","imports"
"32636","wikipediatrend","RColorBrewer","imports"
"32637","wikipediatrend","testthat","suggests"
"32638","wikipediatrend","knitr","suggests"
"32639","wikipediatrend","ggplot2","suggests"
"32640","wikipediatrend","devtools","suggests"
"32641","wikipediatrend","dplyr","suggests"
"32642","wikipediatrend","magrittr","suggests"
"32643","wikipediatrend","cranlogs","suggests"
"32644","WikipediR","httr","imports"
"32645","WikipediR","jsonlite","imports"
"32646","WikipediR","testthat","suggests"
"32647","WikipediR","knitr","suggests"
"32648","WikipediR","WikidataR","suggests"
"32649","WikipediR","pageviews","suggests"
"32650","WufooR","R","depends"
"32651","WufooR","httr","imports"
"32652","WufooR","jsonlite","imports"
"32653","WufooR","dplyr","imports"
"32654","WufooR","roxygen2","suggests"
"32655","WufooR","knitr","suggests"
"32656","WufooR","testthat","suggests"
"32657","WufooR","rmarkdown","suggests"
"32658","WufooR","covr","suggests"
"32659","XML","R","depends"
"32660","XML","methods","depends"
"32661","XML","utils","depends"
"32662","XML","bitops","suggests"
"32663","XML","RCurl","suggests"
"32664","xml2","R","depends"
"32665","xml2","Rcpp","imports"
"32666","xml2","methods","imports"
"32667","xml2","covr","suggests"
"32668","xml2","curl","suggests"
"32669","xml2","httr","suggests"
"32670","xml2","knitr","suggests"
"32671","xml2","magrittr","suggests"
"32672","xml2","mockery","suggests"
"32673","xml2","rmarkdown","suggests"
"32674","xml2","testthat","suggests"
"32675","XML2R","R","depends"
"32676","XML2R","XML","depends"
"32677","XML2R","RCurl","imports"
"32678","XML2R","plyr","imports"
"32679","xslt","xml2","depends"
"32680","xslt","testthat","suggests"
"32681","yhatr","R","depends"
"32682","yhatr","httr","imports"
"32683","yhatr","jsonlite","imports"
"32684","yhatr","stringr","imports"
"32685","yummlyr","R","depends"
"32686","yummlyr","httr","imports"
"32687","yummlyr","jsonlite","imports"
"32688","yummlyr","testthat","suggests"
"32689","yummlyr","knitr","suggests"
"32690","zen4R","R","depends"
"32691","zen4R","methods","depends"
"32692","zen4R","R6","imports"
"32693","zen4R","httr","imports"
"32694","zen4R","jsonlite","imports"
"32695","zen4R","rvest","imports"
"32696","zen4R","xml2","imports"
"32697","zen4R","testthat","suggests"
"32698","zendeskR","RCurl","depends"
"32699","zendeskR","rjson","depends"
"32700","ZillowR","methods","imports"
"32701","ZillowR","utils","imports"
"32702","ZillowR","RCurl","imports"
"32703","ZillowR","XML","imports"
"32704","ZillowR","testthat","suggests"
"32705","abn","nnet","depends"
"32706","abn","MASS","depends"
"32707","abn","lme4","depends"
"32708","abn","R","depends"
"32709","abn","methods","imports"
"32710","abn","rjags","imports"
"32711","abn","INLA","suggests"
"32712","abn","Rgraphviz","suggests"
"32713","abn","R.rsp","suggests"
"32714","bayesmix","R","depends"
"32715","bayesmix","graphics","imports"
"32716","bayesmix","stats","imports"
"32717","bayesmix","methods","imports"
"32718","bayesmix","rjags","imports"
"32719","bayesmix","coda","imports"
"32720","BDgraph","igraph","imports"
"32721","bnlearn","R","depends"
"32722","bnlearn","methods","depends"
"32723","bnlearn","parallel","suggests"
"32724","bnlearn","graph","suggests"
"32725","bnlearn","Rgraphviz","suggests"
"32726","bnlearn","lattice","suggests"
"32727","bnlearn","gRain","suggests"
"32728","bnlearn","ROCR","suggests"
"32729","bnlearn","Rmpfr","suggests"
"32730","bnlearn","gmp","suggests"
"32731","bnstruct","R","depends"
"32732","bnstruct","bitops","depends"
"32733","bnstruct","Matrix","depends"
"32734","bnstruct","igraph","depends"
"32735","bnstruct","methods","depends"
"32736","bnstruct","graph","suggests"
"32737","bnstruct","Rgraphviz","suggests"
"32738","bnstruct","qgraph","suggests"
"32739","bnstruct","knitr","suggests"
"32740","bnstruct","testthat","suggests"
"32741","boa","R","depends"
"32742","boa","graphics","imports"
"32743","boa","grDevices","imports"
"32744","boa","stats","imports"
"32745","boa","utils","imports"
"32746","BRugs","R","depends"
"32747","BRugs","utils","imports"
"32748","BRugs","coda","imports"
"32749","BRugs","grDevices","imports"
"32750","BRugs","graphics","imports"
"32751","BRugs","stats","imports"
"32752","catnet","R","depends"
"32753","catnet","methods","imports"
"32754","catnet","stats","imports"
"32755","catnet","utils","imports"
"32756","catnet","graphics","imports"
"32757","coda","R","depends"
